"ID","StoreID","ProductID","Date","Day","Rainfall","Temp","GasPrice","InterestRate","Sales"
16971,30,7,2015-06-30,3,2.96547459580217,38,55,11.86,32124
16972,30,7,2015-07-01,4,1.65526869630192,35,35,10.73,41905
16973,30,7,2015-07-02,5,1.37552475369558,29,51,13.65,17994
16974,30,7,2015-07-03,6,1.13500187727717,36,34,6.07,44530
16975,30,7,2015-07-04,7,2.72083093818506,44,36,14.91,50059
16976,30,7,2015-07-05,1,1.94021399926081,44,54,8.07,27838
16977,30,7,2015-07-06,2,2.24559939322449,31,51,8.98,26424
16978,30,7,2015-07-07,3,1.49817923044776,28,39,14.31,33224
16979,30,7,2015-07-08,4,1.1800832536727,26,28,2.57,55021
16980,30,7,2015-07-09,5,2.91740514255638,38,52,5.31,42339
16981,30,7,2015-07-10,6,1.79428820986852,29,47,10.23,17534
16982,30,7,2015-07-11,7,2.72963403502488,33,48,9.61,19540
16983,30,7,2015-07-12,1,2.32960302747101,38,48,7.32,45257
16984,30,7,2015-07-13,2,1.93849553211252,25,55,14.37,14166
16985,30,7,2015-07-14,3,1.11812981819476,29,28,10.22,44306
16986,30,7,2015-07-15,4,2.49872236592895,31,43,3.16,34131
16987,30,7,2015-07-16,5,2.96090716252906,43,50,9.72,52795
16988,30,7,2015-07-17,6,2.00419453754008,27,58,6.89,35197
16989,30,7,2015-07-18,7,1.82607985583725,36,27,13.24,27507
16990,30,7,2015-07-19,1,2.16060377561175,36,38,3.23,10134
16991,30,7,2015-07-20,2,2.78072740986516,42,32,14.42,28131
16992,30,7,2015-07-21,3,2.39167032738135,27,27,14.59,46915
16993,30,7,2015-07-22,4,2.87171616757132,40,43,8.08,26475
16994,30,7,2015-07-23,5,2.99447643232631,32,58,10.46,52102
16995,30,7,2015-07-24,6,2.28709614618553,36,34,7.79,27041
16996,30,7,2015-07-25,7,1.8436468315222,30,43,2.62,31449
16997,30,7,2015-07-26,1,2.71819917697966,32,28,4.44,54905
16998,30,7,2015-07-27,2,1.01263507676291,33,53,12.79,25348
16999,30,7,2015-07-28,3,1.47289052031914,29,27,13.88,48608
17000,30,7,2015-07-29,4,2.23541148952767,44,26,7.01,47301
17001,30,7,2015-07-30,5,2.11173301705753,42,49,9.58,46574
17002,30,7,2015-07-31,6,2.79749501739269,42,36,7.6,21243
17003,30,7,2015-08-01,7,2.1953208260077,26,53,13.52,57846
17004,30,7,2015-08-02,1,1.30311776126842,29,35,7.94,22575
17005,30,7,2015-08-03,2,1.81217901107811,26,30,2.86,12960
17006,30,7,2015-08-04,3,2.06137633329502,33,35,13.81,37521
17007,30,7,2015-08-05,4,1.126441099402,31,54,7.91,27503
17008,30,7,2015-08-06,5,1.72566144656154,44,52,4.34,12362
17009,30,7,2015-08-07,6,1.24878878731387,44,38,8.65,19150
17010,30,7,2015-08-08,7,1.11078242514487,30,57,2.71,39655
17011,30,7,2015-08-09,1,2.99935503072463,43,37,8.06,51783
17012,30,7,2015-08-10,2,1.090450079783,32,33,11.28,54628
17013,30,7,2015-08-11,3,1.87473505605041,39,37,7.29,25722
17014,30,7,2015-08-12,4,2.24624479233571,28,55,11.59,53087
17015,30,7,2015-08-13,5,2.36129041187467,25,56,4.17,45806
17016,30,7,2015-08-14,6,2.39366902577469,32,29,7.66,38229
17017,30,7,2015-08-15,7,2.97379219975855,44,33,13.26,48868
17018,30,7,2015-08-16,1,1.15240374343498,35,35,5.97,53461
17019,30,7,2015-08-17,2,2.04035684228638,40,41,7.16,51093
17020,30,7,2015-08-18,3,2.28584754525877,34,40,7.94,50401
17021,30,7,2015-08-19,4,1.1180283841251,40,44,4.29,42834
17022,30,7,2015-08-20,5,1.3533317738592,40,50,4.41,39600
17023,30,7,2015-08-21,6,2.13276219940914,25,26,11.94,50138
17024,30,7,2015-08-22,7,1.60589085773772,40,25,11.01,12972
17025,30,7,2015-08-23,1,2.61311755628332,33,31,14.13,12043
17026,30,7,2015-08-24,2,1.21207835358266,25,28,3.59,25998
17027,30,7,2015-08-25,3,1.48919853318209,30,40,4.59,15803
17028,30,7,2015-08-26,4,2.24841953025823,34,27,9.37,40383
17029,30,7,2015-08-27,5,1.74414661878577,44,36,13.31,48720
17030,30,7,2015-08-28,6,1.56324867017962,28,49,4.74,58020
17031,30,7,2015-08-29,7,2.55158705209317,26,36,2.85,30016
17032,30,7,2015-08-30,1,1.54357699203167,43,41,13.88,34530
17033,30,7,2015-08-31,2,2.82862353559318,40,40,12.38,27122
17034,30,7,2015-09-01,3,2.68619508608132,25,44,3.15,11873
17035,30,7,2015-09-02,4,1.20420219840133,32,36,10.1,54011
17036,30,7,2015-09-03,5,1.60589649503341,31,52,9.88,24324
17037,30,7,2015-09-04,6,2.65044642919913,31,46,13.59,37923
17038,30,7,2015-09-05,7,1.68308650142649,27,43,4.09,50438
17039,30,7,2015-09-06,1,2.19508524329941,38,35,10.03,16807
17040,30,7,2015-09-07,2,1.97861509364145,29,38,13.83,33510
17041,30,7,2015-09-08,3,2.90731226263576,26,44,9.26,16672
17042,30,7,2015-09-09,4,1.75162184238176,38,46,9.23,47303
17043,30,7,2015-09-10,5,2.2153455974243,37,49,7.84,15371
17044,30,7,2015-09-11,6,2.76153196911666,41,30,4.45,40908
17045,30,7,2015-09-12,7,2.92975287556354,41,30,8.99,58634
17046,30,7,2015-09-13,1,1.91805345180266,29,52,13.84,44029
17047,30,7,2015-09-14,2,2.06253198356968,36,52,8.74,58092
17048,30,7,2015-09-15,3,1.33485400192436,36,37,6.06,23644
17049,30,7,2015-09-16,4,2.95711803182747,40,28,4.44,43851
17050,30,7,2015-09-17,5,2.00943564674119,39,30,13.82,14345
17051,30,7,2015-09-18,6,1.66837233916002,36,51,6.88,43522
17052,30,7,2015-09-19,7,2.19272847092414,30,47,14.29,29795
17053,30,7,2015-09-20,1,2.21704866049679,38,37,6.31,48906
17054,30,7,2015-09-21,2,2.92923119241518,26,56,7.45,14771
17055,30,7,2015-09-22,3,2.66209970381447,30,51,8.05,25990
17056,30,7,2015-09-23,4,1.6120271933375,42,36,4.2,53271
17057,30,7,2015-09-24,5,1.23814527780716,35,30,4,12216
17058,30,7,2015-09-25,6,2.10792554488866,39,32,5.88,24541
17059,30,7,2015-09-26,7,1.47905197089548,26,33,6.39,30004
17060,30,7,2015-09-27,1,2.61641403781861,27,41,14.51,11229
17061,30,7,2015-09-28,2,1.62881677914707,42,33,3.67,17339
17062,30,7,2015-09-29,3,2.99017726000887,34,52,8.56,53977
17063,30,7,2015-09-30,4,2.83304983623949,25,33,11.83,37089
17064,30,7,2015-10-01,5,2.75779745862291,31,39,13.21,58388
17065,30,7,2015-10-02,6,2.13602747698071,33,36,2.51,22900
17066,30,7,2015-10-03,7,1.24457110013599,35,39,9.43,40406
17067,30,7,2015-10-04,1,1.90173709522054,25,44,3.67,55970
17068,30,7,2015-10-05,2,1.01967780066272,28,57,11.14,28959
17069,30,7,2015-10-06,3,2.76026102110411,43,25,3.1,14416
17070,30,7,2015-10-07,4,1.38751526301835,26,38,3.76,27970
17071,30,7,2015-10-08,5,1.90626902927011,40,27,14.06,16866
17072,30,7,2015-10-09,6,2.22962330466751,38,47,10.52,42455
17073,30,7,2015-10-10,7,2.04282826140503,25,48,2.91,33990
17074,30,7,2015-10-11,1,1.89795171309242,36,55,8.23,22112
17075,30,7,2015-10-12,2,1.41031287425045,33,54,4.63,12291
17076,30,7,2015-10-13,3,2.83642768743034,37,41,6.27,19898
17077,30,7,2015-10-14,4,1.47700391147301,32,41,6.12,50719
17078,30,7,2015-10-15,5,1.98371786138959,40,27,7.18,46575
17079,30,7,2015-10-16,6,2.43220279357895,39,59,2.75,15101
17080,30,7,2015-10-17,7,1.61458661499127,37,54,14.91,18308
17081,30,7,2015-10-18,1,2.28753741614663,33,53,12.63,24578
17082,30,7,2015-10-19,2,2.34363187879623,25,27,4.68,17668
17083,30,7,2015-10-20,3,1.57667224377123,27,35,11.52,10551
17084,30,7,2015-10-21,4,2.35919426640372,37,52,13.36,17020
17085,30,7,2015-10-22,5,2.60161891567852,31,39,13,31631
17086,30,7,2015-10-23,6,1.34257525021763,36,54,7.66,21208
17087,30,7,2015-10-24,7,1.62306943743953,42,36,10.67,37768
17088,30,7,2015-10-25,1,2.93833571460846,25,56,13.07,52789
17089,30,7,2015-10-26,2,2.05114008557335,42,49,10.32,25841
17090,30,7,2015-10-27,3,2.63602565310943,29,48,9.84,41529
17091,30,7,2015-10-28,4,2.94184450230628,41,44,10.21,38733
17092,30,7,2015-10-29,5,2.16118349505925,39,28,5.69,29418
17093,30,7,2015-10-30,6,1.99220630530107,43,28,4.33,48986
17094,30,7,2015-10-31,7,2.57155180069953,35,52,11.32,33519
17095,30,7,2015-11-01,1,1.02017327918708,26,33,10.7,18135
17096,30,7,2015-11-02,2,2.03097559155235,37,39,9.64,10091
17097,30,7,2015-11-03,3,2.22512070634852,42,39,13.65,28172
17098,30,7,2015-11-04,4,1.23080481286609,33,46,7.96,37743
17099,30,7,2015-11-05,5,1.4940006429866,26,44,10.2,21838
17100,30,7,2015-11-06,6,2.16048942130366,43,48,6.15,23297
17101,30,7,2015-11-07,7,2.5204960308032,40,45,14.47,26842
17102,30,7,2015-11-08,1,1.12895988372544,27,27,13.53,43735
17103,30,7,2015-11-09,2,2.03607342515336,27,55,7.65,53466
17104,30,7,2015-11-10,3,2.03610608291165,44,53,4.29,15130
17105,30,7,2015-11-11,4,2.6845105619165,28,25,12.82,33018
17106,30,7,2015-11-12,5,2.82664223523733,31,27,13.56,11591
17107,30,7,2015-11-13,6,2.51804190168861,30,28,6.57,40330
17108,30,7,2015-11-14,7,1.4158460285238,38,46,9.54,11767
17109,30,7,2015-11-15,1,1.93861443779415,25,46,4.25,36445
17110,30,7,2015-11-16,2,2.32744288244231,37,32,4.07,32763
17111,30,7,2015-11-17,3,2.08081294003079,39,25,11.9,46840
17112,30,7,2015-11-18,4,1.93376970228557,30,42,5.68,36303
17113,30,7,2015-11-19,5,1.09266238260259,38,40,5.58,22245
17114,30,7,2015-11-20,6,2.38992871034718,36,37,9.1,13054
17115,30,7,2015-11-21,7,1.20441693997247,31,27,2.98,50393
17116,30,7,2015-11-22,1,1.68868988114916,40,26,9.59,29122
17117,30,7,2015-11-23,2,2.67767466241441,35,36,14.93,29774
17118,30,7,2015-11-24,3,2.5789539471364,42,45,5.77,41942
17119,30,7,2015-11-25,4,2.0159139025324,44,48,12.58,10081
17120,30,7,2015-11-26,5,2.62889178439205,33,50,10.58,20365
17121,30,7,2015-11-27,6,1.31067774639689,31,47,8.71,58278
17122,30,7,2015-11-28,7,1.51957629360827,34,42,8.55,12933
17123,30,7,2015-11-29,1,2.81814046316813,42,36,5.77,14862
17124,30,7,2015-11-30,2,1.38963425290135,25,30,9.98,37479
17125,30,7,2015-12-01,3,1.21209722031589,34,54,5.25,45482
17126,30,7,2015-12-02,4,2.55989191741902,33,45,2.52,33634
17127,30,7,2015-12-03,5,1.31397996394807,37,34,13.73,55291
17128,30,7,2015-12-04,6,1.34101425109454,40,43,4.88,49120
17129,30,7,2015-12-05,7,2.96587365263511,40,52,9.84,59125
17130,30,7,2015-12-06,1,1.68219737891614,44,25,7.86,39222
17131,30,7,2015-12-07,2,1.14111312956537,42,29,6.38,46240
17132,30,7,2015-12-08,3,2.58677028719242,43,30,2.53,17244
17133,30,7,2015-12-09,4,1.71081231609256,43,40,4.86,56722
17134,30,7,2015-12-10,5,1.69233118208313,44,35,6.57,22505
17135,30,7,2015-12-11,6,1.37518032824636,31,29,5.88,22539
17136,30,7,2015-12-12,7,2.54405333584996,35,27,12.32,42743
17137,30,7,2015-12-13,1,1.5235664968592,44,36,10.34,33846
17138,30,7,2015-12-14,2,1.4756429231915,39,34,12.67,24401
17139,30,7,2015-12-15,3,2.80374811104419,33,25,8.37,36562
17140,30,7,2015-12-16,4,1.56635279448245,34,25,14.62,21193
17141,30,7,2015-12-17,5,1.17065903357656,31,59,3.19,41752
17142,30,7,2015-12-18,6,2.16636464478005,40,53,6.5,35989
17143,30,7,2015-12-19,7,1.51957842447438,43,35,8.26,34998
17144,30,7,2015-12-20,1,2.08192784866699,43,56,14.51,24787
17145,30,7,2015-12-21,2,2.22570221300408,27,53,7.31,13258
17146,30,7,2015-12-22,3,1.53255608546173,29,39,3.48,19414
17147,30,7,2015-12-23,4,1.81390100700773,37,50,7.88,47740
17148,30,7,2015-12-24,5,2.38268873977127,34,40,12.93,55571
17149,30,7,2015-12-25,6,1.72030074995065,44,57,5.24,52823
17150,30,7,2015-12-26,7,2.57108893429866,43,34,2.64,15202
17151,30,7,2015-12-27,1,1.63139506939671,37,25,6.13,25983
17152,30,7,2015-12-28,2,2.82244911541832,33,39,5.34,47862
17153,30,7,2015-12-29,3,2.71792769644176,26,52,5.26,53266
17154,30,7,2015-12-30,4,2.7818265661109,28,37,11.17,40303
17155,30,7,2015-12-31,5,1.81784651888105,39,47,5.41,54894
17156,30,8,2015-01-01,5,1.24140341958497,33,34,7.21,14723
17157,30,8,2015-01-02,6,1.23902826848951,28,25,11.75,44275
17158,30,8,2015-01-03,7,2.73879391596482,28,42,8.71,59998
17159,30,8,2015-01-04,1,1.81036390337758,34,41,12.55,49753
17160,30,8,2015-01-05,2,1.44889171341194,39,30,7.49,58704
17161,30,8,2015-01-06,3,2.41207715619948,31,34,6.13,24310
17162,30,8,2015-01-07,4,2.4207309862409,26,32,3.39,50769
17163,30,8,2015-01-08,5,1.77378787067342,27,36,3.13,51515
17164,30,8,2015-01-09,6,2.63058647953098,29,47,12.62,32027
17165,30,8,2015-01-10,7,2.91847904226454,41,44,3.24,19371
17166,30,8,2015-01-11,1,2.03742581453331,35,41,11.92,52630
17167,30,8,2015-01-12,2,2.5049018580867,25,32,13.92,59993
17168,30,8,2015-01-13,3,1.28610836935542,26,39,10.81,11538
17169,30,8,2015-01-14,4,2.56824311883819,29,56,7.94,42899
17170,30,8,2015-01-15,5,2.86889423587893,42,58,10.65,20650
17171,30,8,2015-01-16,6,1.54258166707995,36,48,2.55,51522
17172,30,8,2015-01-17,7,1.09093278987452,41,57,11.34,36684
17173,30,8,2015-01-18,1,1.05238235232703,42,49,13.63,10225
17174,30,8,2015-01-19,2,1.44144741345156,25,47,8.46,51327
17175,30,8,2015-01-20,3,2.63089772568125,28,57,11.48,15894
17176,30,8,2015-01-21,4,1.82181377061782,31,43,13.31,13131
17177,30,8,2015-01-22,5,1.0300876003509,27,57,14.31,15449
17178,30,8,2015-01-23,6,2.02366743605493,30,27,8.15,58842
17179,30,8,2015-01-24,7,1.81890998591344,25,43,4.71,44321
17180,30,8,2015-01-25,1,2.82540372798492,40,59,2.51,59738
17181,30,8,2015-01-26,2,1.38541571821991,43,49,10.32,56368
17182,30,8,2015-01-27,3,1.28046648503117,44,30,5.61,37380
17183,30,8,2015-01-28,4,2.15487010478866,43,51,6.72,36630
17184,30,8,2015-01-29,5,2.63626277715662,31,48,6.05,51150
17185,30,8,2015-01-30,6,2.37975591922219,36,41,12.73,46939
17186,30,8,2015-01-31,7,2.48159489255481,33,54,5.99,48581
17187,30,8,2015-02-01,1,1.57401371728563,26,41,4.91,29542
17188,30,8,2015-02-02,2,2.77611134199455,35,29,14.45,35053
17189,30,8,2015-02-03,3,1.78837002727456,38,52,12.02,25842
17190,30,8,2015-02-04,4,1.91535208447745,44,55,3.93,32160
17191,30,8,2015-02-05,5,2.27819958926015,43,32,2.95,38816
17192,30,8,2015-02-06,6,1.45865607580467,25,48,14.78,44537
17193,30,8,2015-02-07,7,1.54912777344787,28,56,3.45,35990
17194,30,8,2015-02-08,1,1.06805985885846,27,25,3.72,57914
17195,30,8,2015-02-09,2,2.20945451073007,33,56,5.7,55500
17196,30,8,2015-02-10,3,1.42953754735272,42,32,6.8,50632
17197,30,8,2015-02-11,4,1.43391302665608,44,41,2.77,31604
17198,30,8,2015-02-12,5,1.77358059085895,42,50,11.02,33952
17199,30,8,2015-02-13,6,2.03154296352482,38,46,14.91,31547
17200,30,8,2015-02-14,7,1.90450574594698,37,43,4.58,14130
17201,30,8,2015-02-15,1,2.89160759687467,41,30,4.62,36199
17202,30,8,2015-02-16,2,1.05715988452813,38,26,9.57,29364
17203,30,8,2015-02-17,3,1.82302453656395,29,59,7.76,17815
17204,30,8,2015-02-18,4,1.92868287412372,35,33,9.05,40656
17205,30,8,2015-02-19,5,1.04121398572455,26,31,2.6,21543
17206,30,8,2015-02-20,6,2.36621372400234,44,42,5.93,35041
17207,30,8,2015-02-21,7,2.88691281082394,35,25,8.91,42151
17208,30,8,2015-02-22,1,1.03406353387694,34,30,10.17,13636
17209,30,8,2015-02-23,2,2.79914170564555,36,32,13.01,10587
17210,30,8,2015-02-24,3,2.5624446717343,41,29,12.46,39845
17211,30,8,2015-02-25,4,1.97379420092275,25,55,6.19,24268
17212,30,8,2015-02-26,5,1.5826915782441,43,34,4.14,12946
17213,30,8,2015-02-27,6,2.48099507702825,29,47,2.79,48615
17214,30,8,2015-02-28,7,1.34835997242036,43,35,10.78,22489
17215,30,8,2015-03-01,1,2.10445721663855,28,42,4.36,22588
17216,30,8,2015-03-02,2,1.20869811354935,41,29,13.15,20367
17217,30,8,2015-03-03,3,1.27614368040275,39,32,3.9,58416
17218,30,8,2015-03-04,4,2.94096055608694,39,38,3.27,28751
17219,30,8,2015-03-05,5,2.55582343743489,44,59,4.08,40491
17220,30,8,2015-03-06,6,2.69281282140172,37,57,12.97,43533
17221,30,8,2015-03-07,7,2.67393145616155,41,29,7.38,32781
17222,30,8,2015-03-08,1,1.31263521700138,31,46,5.26,41960
17223,30,8,2015-03-09,2,1.49467229421926,38,38,3.62,36985
17224,30,8,2015-03-10,3,1.9178483894673,32,46,5.21,50159
17225,30,8,2015-03-11,4,1.27685825163744,39,46,6.41,23917
17226,30,8,2015-03-12,5,1.77878541200628,36,36,10.54,29694
17227,30,8,2015-03-13,6,1.71820830369307,29,31,9.06,13306
17228,30,8,2015-03-14,7,1.87325741681928,34,44,10,33567
17229,30,8,2015-03-15,1,2.1009104700942,31,31,10.02,25111
17230,30,8,2015-03-16,2,2.13566807400144,29,42,10.1,18792
17231,30,8,2015-03-17,3,1.5324704643185,41,27,8.28,48094
17232,30,8,2015-03-18,4,1.76233831542625,27,26,7.04,35281
17233,30,8,2015-03-19,5,2.48167682472923,33,46,6.22,35388
17234,30,8,2015-03-20,6,1.33391580430092,30,32,5.63,48865
17235,30,8,2015-03-21,7,1.48369983039436,32,32,13.04,17038
17236,30,8,2015-03-22,1,1.6132843344925,26,29,8.58,18279
17237,30,8,2015-03-23,2,2.51190811232482,26,48,4.33,59195
17238,30,8,2015-03-24,3,1.8901831219461,35,55,7.8,21339
17239,30,8,2015-03-25,4,1.49756387207833,25,47,2.96,38562
17240,30,8,2015-03-26,5,1.70472102391032,28,55,8.94,58559
17241,30,8,2015-03-27,6,1.95146634601611,38,50,10.94,45060
17242,30,8,2015-03-28,7,1.32891950814638,32,38,11.02,39824
17243,30,8,2015-03-29,1,1.09959441881139,35,52,4.12,31774
17244,30,8,2015-03-30,2,2.56020144993571,35,25,6.43,13641
17245,30,8,2015-03-31,3,2.07207669259588,36,35,13.95,26087
17246,30,8,2015-04-01,4,1.44191689969348,42,43,6.29,17933
17247,30,8,2015-04-02,5,2.19000352344203,38,55,6.42,17893
17248,30,8,2015-04-03,6,1.0277737870932,43,36,8.08,57468
17249,30,8,2015-04-04,7,1.45302662556846,42,31,5.86,57581
17250,30,8,2015-04-05,1,1.83195736757327,30,25,6.04,24858
17251,30,8,2015-04-06,2,2.53902592141338,30,35,6.16,24751
17252,30,8,2015-04-07,3,1.78322185196174,27,48,12.13,42669
17253,30,8,2015-04-08,4,1.4682667820756,29,28,8.99,59536
17254,30,8,2015-04-09,5,2.43690669448397,27,44,13.37,56346
17255,30,8,2015-04-10,6,1.23834208862428,27,50,6.47,53173
17256,30,8,2015-04-11,7,1.889700115694,31,35,12.09,55494
17257,30,8,2015-04-12,1,1.73789693284366,26,47,12.25,36898
17258,30,8,2015-04-13,2,1.81413916109771,32,54,10.18,24784
17259,30,8,2015-04-14,3,2.86196151235405,27,45,4.81,24598
17260,30,8,2015-04-15,4,2.3171838154543,38,49,13.45,35260
17261,30,8,2015-04-16,5,2.3231993641008,28,53,9.58,37807
17262,30,8,2015-04-17,6,2.15044093566874,43,46,10.56,30661
17263,30,8,2015-04-18,7,1.97256223900556,43,54,5,38244
17264,30,8,2015-04-19,1,2.81248207487609,34,26,10.83,55395
17265,30,8,2015-04-20,2,2.48054559373314,34,58,3.51,11720
17266,30,8,2015-04-21,3,1.3790518958992,40,30,9.48,41900
17267,30,8,2015-04-22,4,1.19474567165551,29,50,14.55,23857
17268,30,8,2015-04-23,5,1.42356400973739,43,45,3.99,13274
17269,30,8,2015-04-24,6,1.8381269439393,26,33,11.66,50549
17270,30,8,2015-04-25,7,2.43726887001063,42,39,3.26,54363
17271,30,8,2015-04-26,1,2.74681276001302,39,37,13.9,24163
17272,30,8,2015-04-27,2,2.03848869390114,43,33,3.07,20952
17273,30,8,2015-04-28,3,2.74324699865514,26,46,9.99,21439
17274,30,8,2015-04-29,4,2.68276722566082,34,32,3.94,54978
17275,30,8,2015-04-30,5,1.39669996836219,38,58,11.94,13789
17276,30,8,2015-05-01,6,2.9034097219872,28,37,7.12,43257
17277,30,8,2015-05-02,7,1.40270153599382,28,41,6.89,20783
17278,30,8,2015-05-03,1,2.77640812656749,29,54,5.85,18940
17279,30,8,2015-05-04,2,2.4707888877435,38,35,12.3,20461
17280,30,8,2015-05-05,3,2.11776440005088,40,27,5.13,40483
17281,30,8,2015-05-06,4,1.93656542749131,35,27,11.47,53414
17282,30,8,2015-05-07,5,1.1351371509535,34,37,4.62,30045
17283,30,8,2015-05-08,6,2.40438872119537,34,40,7.87,21240
17284,30,8,2015-05-09,7,1.5589582886162,32,41,8.72,11899
17285,30,8,2015-05-10,1,1.79624299360731,25,39,13.39,48785
17286,30,8,2015-05-11,2,2.11848194965524,32,48,14.74,35559
17287,30,8,2015-05-12,3,1.65578249394183,35,34,3.64,29721
17288,30,8,2015-05-13,4,2.90946967516395,29,32,13.74,32222
17289,30,8,2015-05-14,5,2.88806098257813,33,55,5.65,54232
17290,30,8,2015-05-15,6,2.94488969903425,34,35,9.76,51169
17291,30,8,2015-05-16,7,1.47856579907786,40,31,8.68,17060
17292,30,8,2015-05-17,1,2.18533242278766,43,46,9.25,44777
17293,30,8,2015-05-18,2,1.97371098631711,32,58,6.67,47769
17294,30,8,2015-05-19,3,2.97549657413326,39,52,6.92,13710
17295,30,8,2015-05-20,4,2.1442085397307,40,33,4.61,46271
17296,30,8,2015-05-21,5,1.92612464642552,29,27,9.14,20410
17297,30,8,2015-05-22,6,1.71923706778274,36,32,8.56,41049
17298,30,8,2015-05-23,7,2.22775301424029,32,30,4.97,25811
17299,30,8,2015-05-24,1,2.35468960054855,41,58,9.3,32487
17300,30,8,2015-05-25,2,2.7885129510828,29,31,8.14,17956
17301,30,8,2015-05-26,3,2.13098614858449,40,48,9.32,18571
17302,30,8,2015-05-27,4,1.42783446006585,25,32,9.19,53385
17303,30,8,2015-05-28,5,2.73106720453318,36,37,10.43,20359
17304,30,8,2015-05-29,6,2.77769620439661,31,37,13,24147
17305,30,8,2015-05-30,7,2.60500943658201,30,43,10.94,42968
17306,30,8,2015-05-31,1,1.96827334662698,30,34,10.33,36113
17307,30,8,2015-06-01,2,2.15086026739468,32,36,7.16,42951
17308,30,8,2015-06-02,3,1.42555517559354,32,25,9.11,30362
17309,30,8,2015-06-03,4,1.4097069231706,28,47,9.77,21151
17310,30,8,2015-06-04,5,2.69515842069976,40,37,5.21,14916
17311,30,8,2015-06-05,6,1.98956763275065,32,40,12.81,49799
17312,30,8,2015-06-06,7,2.74432754707534,33,27,11.28,46161
17313,30,8,2015-06-07,1,2.66630914133676,36,55,10.55,55060
17314,30,8,2015-06-08,2,2.43765974889981,25,31,9.04,41402
17315,30,8,2015-06-09,3,1.86967829750135,44,31,14.77,10100
17316,30,8,2015-06-10,4,2.76745688703566,40,30,13.55,32911
17317,30,8,2015-06-11,5,1.72264950829495,39,59,5.03,25786
17318,30,8,2015-06-12,6,2.3002741495653,29,25,6.36,24437
17319,30,8,2015-06-13,7,1.51610257765692,41,28,4.59,19153
17320,30,8,2015-06-14,1,2.59243082683967,28,40,14.45,46551
17321,30,8,2015-06-15,2,1.34788357855872,40,25,13.97,36056
17322,30,8,2015-06-16,3,2.3758376103507,41,40,13.34,26053
17323,30,8,2015-06-17,4,1.3571946857998,32,49,9.2,20811
17324,30,8,2015-06-18,5,2.98038840103779,30,43,6.5,12054
17325,30,8,2015-06-19,6,1.40882065050741,44,39,6.84,44166
17326,30,8,2015-06-20,7,2.14148756899609,35,26,10.77,26364
17327,30,8,2015-06-21,1,1.7223893004858,41,46,11.61,35807
17328,30,8,2015-06-22,2,1.68725608951737,25,44,5.01,25032
17329,30,8,2015-06-23,3,2.34125684877271,37,48,4.08,47237
17330,30,8,2015-06-24,4,1.9482444680777,43,34,9.43,52859
17331,30,8,2015-06-25,5,1.72306494895507,35,41,12.12,22975
17332,30,8,2015-06-26,6,1.11558892334147,26,59,8.68,52880
17333,30,8,2015-06-27,7,2.86067116116646,41,26,4.91,48405
17334,30,8,2015-06-28,1,2.64480009594682,27,40,14.28,35490
17335,30,8,2015-06-29,2,2.76485266038292,34,51,7.54,53655
17336,30,8,2015-06-30,3,2.29662503669736,43,39,4.72,17026
17337,30,8,2015-07-01,4,1.64988434782228,43,32,13.57,53238
17338,30,8,2015-07-02,5,2.62624104096941,41,51,2.82,12767
17339,30,8,2015-07-03,6,1.0788776588705,34,45,8.23,13315
17340,30,8,2015-07-04,7,2.63762954056957,35,45,6.42,26596
17341,30,8,2015-07-05,1,1.93042473795837,29,49,11.07,34255
17342,30,8,2015-07-06,2,1.70933721750948,40,51,4.06,30483
17343,30,8,2015-07-07,3,1.61485327779736,43,47,7.6,19847
17344,30,8,2015-07-08,4,1.13985353996326,26,29,6.94,20775
17345,30,8,2015-07-09,5,2.42894794030125,36,36,6.06,44576
17346,30,8,2015-07-10,6,2.88263716744067,43,32,6.16,27088
17347,30,8,2015-07-11,7,2.53069696929113,33,45,5.77,42153
17348,30,8,2015-07-12,1,2.80427449737168,40,51,12.22,11404
17349,30,8,2015-07-13,2,2.90646656211031,30,47,3.34,34392
17350,30,8,2015-07-14,3,1.15962401374394,30,34,5.61,55309
17351,30,8,2015-07-15,4,2.99185156477079,25,53,6.56,57526
17352,30,8,2015-07-16,5,1.6892971668143,29,53,13.3,14247
17353,30,8,2015-07-17,6,1.78789467370027,40,45,8.2,43388
17354,30,8,2015-07-18,7,2.49501910969035,38,49,8.34,59060
17355,30,8,2015-07-19,1,2.96729622928016,36,34,2.91,41777
17356,30,8,2015-07-20,2,2.42762527594473,40,47,2.54,44988
17357,30,8,2015-07-21,3,1.32640911597089,25,54,9.53,35677
17358,30,8,2015-07-22,4,1.71009218765592,32,26,7.93,35016
17359,30,8,2015-07-23,5,2.46235214993146,37,30,4.62,37042
17360,30,8,2015-07-24,6,2.31632791415241,39,51,3.8,16446
17361,30,8,2015-07-25,7,1.21961646566854,39,41,11.46,11103
17362,30,8,2015-07-26,1,1.25952563117758,42,32,13.75,17593
17363,30,8,2015-07-27,2,2.55428590391603,40,49,3.34,32511
17364,30,8,2015-07-28,3,2.05663644701606,32,41,13.42,25071
17365,30,8,2015-07-29,4,2.65386565160251,28,28,6.75,18608
17366,30,8,2015-07-30,5,2.02534851432612,41,54,10.66,47303
17367,30,8,2015-07-31,6,2.25575855351191,34,42,7.19,51522
17368,30,8,2015-08-01,7,1.18782112141777,30,37,9.36,25671
17369,30,8,2015-08-02,1,2.95702640831009,41,25,9.94,29003
